,species,lat,long
1691,Funtumia africana (Benth.) Stapf,-0.166667,10.583333
1695,Funtumia africana (Benth.) Stapf,1.016667,10.833333
1696,Funtumia africana (Benth.) Stapf,1.0167,10.8333
1701,Funtumia africana (Benth.) Stapf,1.01667,10.9
1705,Funtumia africana (Benth.) Stapf,6.166667,-4.933333
1709,Funtumia africana (Benth.) Stapf,5.72831,-4.06366
1712,Funtumia africana (Benth.) Stapf,5.438889,8.6325
1713,Funtumia africana (Benth.) Stapf,5.333333,-4.116667
1715,Funtumia africana (Benth.) Stapf,5.77,-3.98
1717,Funtumia africana (Benth.) Stapf,6.05,-6.1
1718,Funtumia africana (Benth.) Stapf,5.833333,-3.9
1719,Funtumia africana (Benth.) Stapf,5.766667,-3.983333
1723,Funtumia africana (Benth.) Stapf,5.73,-4.12
1725,Funtumia africana (Benth.) Stapf,4.92,-6.28
1726,Funtumia africana (Benth.) Stapf,5.733333,-4.116667
1729,Funtumia africana (Benth.) Stapf,4.916667,-6.283333
1731,Funtumia africana (Benth.) Stapf,5.35,-4.116667
1732,Funtumia africana (Benth.) Stapf,4.983333,-6.016667
1765,Funtumia africana (Benth.) Stapf,5.866667,-5.25
1766,Funtumia africana (Benth.) Stapf,5.866667,-5.233333
1773,Funtumia latifolia (Stapf) Stapf,-1.53,28.27
1775,Funtumia africana (Benth.) Stapf,0.016667,22.55
1777,Funtumia africana (Benth.) Stapf,5.416667,-3.016667
1778,Funtumia africana (Benth.) Stapf,5.316667,-6.016667
1790,Funtumia africana (Benth.) Stapf,5.333333,-4.133333
1794,Funtumia africana (Benth.) Stapf,0.416667,25.45
1798,Funtumia africana (Benth.) Stapf,-10.1,39.2
1799,Funtumia africana (Benth.) Stapf,7,-10.5
1802,Funtumia africana (Benth.) Stapf,0.533333,25.783333
1805,Funtumia africana (Benth.) Stapf,5.366634,-3.94764
1813,Funtumia africana (Benth.) Stapf,-4.233333,12.433333
1814,Funtumia africana (Benth.) Stapf,5.2,-1.066667
1815,Funtumia africana (Benth.) Stapf,5.2,-1.06667
1820,Funtumia africana (Benth.) Stapf,6.85,0.383333
1821,Funtumia africana (Benth.) Stapf,4.933333,-1.966667
1822,Funtumia africana (Benth.) Stapf,6.85,0.38333
1823,Funtumia africana (Benth.) Stapf,4.93333,-1.96667
1829,Funtumia africana (Benth.) Stapf,5.4,-4.083333
1833,Funtumia africana (Benth.) Stapf,5.416667,-4.05
1834,Funtumia africana (Benth.) Stapf,5.383333,-4.05
1837,Funtumia africana (Benth.) Stapf,5.366667,-4.05
1853,Funtumia africana (Benth.) Stapf,2.816667,11.133333
1860,Funtumia africana (Benth.) Stapf,7.3,-7.716667
1861,Funtumia africana (Benth.) Stapf,5.033333,-6.166667
1870,Funtumia africana (Benth.) Stapf,5.383333,-3.85
1871,Funtumia africana (Benth.) Stapf,5.38,-3.85
1894,Funtumia africana (Benth.) Stapf,6.483333,-8.516667
1916,Funtumia africana (Benth.) Stapf,-0.733333,26.583333
1921,Funtumia africana (Benth.) Stapf,7.483333,-8.566667
1927,Funtumia africana (Benth.) Stapf,4.566667,-7.166667
1942,Funtumia africana (Benth.) Stapf,4.516667,10.366667
1951,Funtumia africana (Benth.) Stapf,0.533333,25.183333
1952,Funtumia africana (Benth.) Stapf,0.716667,25.2
1957,Funtumia africana (Benth.) Stapf,6.1,-3.866667
1962,Funtumia africana (Benth.) Stapf,0.566667,25.183333
1965,Funtumia africana (Benth.) Stapf,5.416667,8.616667
1973,Funtumia africana (Benth.) Stapf,-0.533333,31.766667
1974,Funtumia latifolia (Stapf) Stapf,4.833333,9.9
1975,Funtumia africana (Benth.) Stapf,4.833333,9.9
1985,Funtumia africana (Benth.) Stapf,6.533333,-10.35
1991,Funtumia africana (Benth.) Stapf,5.666667,-4.083333
1993,Funtumia africana (Benth.) Stapf,6.05,-9.85
1996,Funtumia africana (Benth.) Stapf,5.816667,-3.9
2004,Funtumia africana (Benth.) Stapf,6.8,2.53333
2005,Funtumia africana (Benth.) Stapf,6.8,2.533333
2006,Funtumia africana (Benth.) Stapf,6.8,2.53
2014,Funtumia africana (Benth.) Stapf,5.75,-4.116667
2016,Funtumia africana (Benth.) Stapf,7.116667,-9.066667
2019,Funtumia africana (Benth.) Stapf,5.5,-4.016667
2024,Funtumia africana (Benth.) Stapf,5.32,-4.12
2027,Funtumia africana (Benth.) Stapf,5.316667,-4.116667
2035,Funtumia africana (Benth.) Stapf,5.266667,-5.966667
2041,Funtumia africana (Benth.) Stapf,5.35,-4.166667
2042,Funtumia africana (Benth.) Stapf,5.2,-3.45
2052,Funtumia africana (Benth.) Stapf,6.7,-8.766667
2057,Funtumia africana (Benth.) Stapf,5.385162,-4.052331
2059,Funtumia africana (Benth.) Stapf,7.533333,-9.483333
2065,Funtumia africana (Benth.) Stapf,0.233333,34.866667
