"","species","lat","long"
"321","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975159,2.190824
"322","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975391,2.190845
"323","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975956,2.191236
"324","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975516,2.191339
"325","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975199,2.191273
"326","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975247,2.191068
"327","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975187,2.190974
"328","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975108,2.191457
"329","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972774,2.194441
"330","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972839,2.194597
"331","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972227,2.194906
"332","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972237,2.19462
"333","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972857,2.184276
"334","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973011,2.184336
"335","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973066,2.184181
"336","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973475,2.184335
"337","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973731,2.18422
"338","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973811,2.18409
"339","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972504,2.193941
"340","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972833,2.193982
"341","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973014,2.194019
"342","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973055,2.194388
"343","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972884,2.194152
"344","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972501,2.194215
"345","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972263,2.194465
"346","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975192,2.191478
"347","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975333,2.191536
"348","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.975619,2.191426
"349","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.977961,2.19095
"350","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973691,2.17877
"351","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974107,2.17879
"352","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973659,2.179086
"353","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.976463,2.178923
"354","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.976628,2.179081
"355","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.976829,2.178899
"356","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.976506,2.179502
"357","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.976365,2.179256
"358","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.976172,2.17923
"359","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.977124,2.179594
"360","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.979231,2.17899
"361","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.97955,2.179031
"362","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.979714,2.179067
"363","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.979904,2.179108
"364","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.979826,2.17935
"365","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.979596,2.179212
"366","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.979814,2.179644
"367","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973569,2.173544
"368","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973207,2.173511
"369","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.97246,2.190717
"370","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.97283,2.190812
"371","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973066,2.190663
"372","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973209,2.190796
"373","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972981,2.191084
"374","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972826,2.190992
"375","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972481,2.191007
"376","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972431,2.191368
"377","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973146,2.173002
"378","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973611,2.173104
"379","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973593,2.17338
"380","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973671,2.172908
"381","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.97334,2.172917
"382","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.972788,2.172816
"383","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974169,2.169376
"384","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974048,2.16953
"385","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974761,2.169388
"386","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973709,2.176617
"387","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973844,2.176465
"388","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973788,2.176251
"389","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973531,2.176385
"390","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973784,2.175817
"391","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973948,2.175877
"392","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974216,2.176048
"393","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974193,2.175896
"394","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973447,2.175739
"395","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.964873,2.183427
"396","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.986834,2.189433
