,species,lat,long
88,Acacia auriculiformis A.Cunn. ex Benth.,22.869163,120.346417
89,Acacia auriculiformis A.Cunn. ex Benth.,-12.404861,130.881772
90,Acacia auriculiformis A.Cunn. ex Benth.,9.413477,76.349867
91,Acacia auriculiformis A.Cunn. ex Benth.,-12.409399,130.830298
92,Acacia auriculiformis A.Cunn. ex Benth.,26.399875,-80.098633
93,Acacia auriculiformis A.Cunn. ex Benth.,6.927015,79.984688
94,Acacia auriculiformis A.Cunn. ex Benth.,26.908355,-80.40315
95,Acacia auriculiformis A.Cunn. ex Benth.,-13.126214,130.663378
96,Acacia auriculiformis A.Cunn. ex Benth.,26.623381,-81.605022
97,Acacia auriculiformis A.Cunn. ex Benth.,27.508788,-82.661622
98,Acacia auriculiformis A.Cunn. ex Benth.,-12.399906,130.928261
99,Acacia auriculiformis A.Cunn. ex Benth.,10.302143,76.427384
100,Acacia auriculiformis A.Cunn. ex Benth.,27.123842,-80.31302
101,Acacia auriculiformis A.Cunn. ex Benth.,27.1253,-80.314453
102,Acacia auriculiformis A.Cunn. ex Benth.,9.916119,76.318539
103,Acacia auriculiformis A.Cunn. ex Benth.,9.919,76.318844
104,Acacia auriculiformis A.Cunn. ex Benth.,-12.354908,130.885695
105,Acacia auriculiformis A.Cunn. ex Benth.,1.343653,103.78248
106,Acacia auriculiformis A.Cunn. ex Benth.,1.375682,103.95019
107,Acacia auriculiformis A.Cunn. ex Benth.,26.389655,-81.418348
108,Acacia auriculiformis A.Cunn. ex Benth.,-12.399344,130.933128
109,Acacia auriculiformis A.Cunn. ex Benth.,9.790611,76.30467
110,Acacia auriculiformis A.Cunn. ex Benth.,22.456722,114.25076
111,Acacia auriculiformis A.Cunn. ex Benth.,2.95373,101.717327
112,Acacia auriculiformis A.Cunn. ex Benth.,13.334907,144.657699
113,Acacia auriculiformis A.Cunn. ex Benth.,2.929084,101.686577
114,Acacia auriculiformis A.Cunn. ex Benth.,26.230836,-80.247787
115,Acacia auriculiformis A.Cunn. ex Benth.,26.612028,-81.836555
116,Acacia auriculiformis A.Cunn. ex Benth.,-8.831138,115.085433
117,Acacia auriculiformis A.Cunn. ex Benth.,27.245838,-80.274147
118,Acacia auriculiformis A.Cunn. ex Benth.,-12.438238,130.764862
119,Acacia auriculiformis A.Cunn. ex Benth.,27.637742,-80.516717
120,Acacia auriculiformis A.Cunn. ex Benth.,26.315738,-80.194649
121,Acacia auriculiformis A.Cunn. ex Benth.,22.608352,114.082416
122,Acacia auriculiformis A.Cunn. ex Benth.,-12.44774,131.054931
123,Acacia auriculiformis A.Cunn. ex Benth.,27.246723,-80.328118
124,Acacia auriculiformis A.Cunn. ex Benth.,26.334625,-81.442505
125,Acacia auriculiformis A.Cunn. ex Benth.,26.990355,-80.094886
126,Acacia auriculiformis A.Cunn. ex Benth.,-12.436539,130.837665
127,Acacia auriculiformis A.Cunn. ex Benth.,26.971163,-80.153222
128,Acacia auriculiformis A.Cunn. ex Benth.,26.978413,-80.149994
129,Acacia auriculiformis A.Cunn. ex Benth.,1.386706,103.923326
130,Acacia auriculiformis A.Cunn. ex Benth.,-12.332162,130.894118
131,Acacia auriculiformis A.Cunn. ex Benth.,27.005256,-80.404953
132,Acacia auriculiformis A.Cunn. ex Benth.,22.69233,120.306433
133,Acacia auriculiformis A.Cunn. ex Benth.,25.602617,-80.4087
134,Acacia auriculiformis A.Cunn. ex Benth.,26.721741,-82.0447
135,Acacia auriculiformis A.Cunn. ex Benth.,26.443347,-81.839133
136,Acacia auriculiformis A.Cunn. ex Benth.,26.773236,-80.14372
137,Acacia auriculiformis A.Cunn. ex Benth.,23.15977,114.22388
138,Acacia auriculiformis A.Cunn. ex Benth.,23.592576,120.451141
139,Acacia auriculiformis A.Cunn. ex Benth.,22.692328,120.306397
140,Acacia auriculiformis A.Cunn. ex Benth.,26.492818,-81.968952
141,Acacia auriculiformis A.Cunn. ex Benth.,26.314274,-80.221519
