,species,lat,long
186,Pycnanthus angolensis (Welw.) Exell,0.388498,10.243897
187,Pycnanthus angolensis (Welw.) Exell,0.388498,10.244347
188,Pycnanthus angolensis (Welw.) Exell,0.388048,10.247045
189,Pycnanthus angolensis (Welw.) Exell,0.388048,10.242998
190,Pycnanthus angolensis (Welw.) Exell,0.388048,10.243447
191,Pycnanthus angolensis (Welw.) Exell,0.388048,10.243897
192,Pycnanthus angolensis (Welw.) Exell,0.387598,10.245246
193,Pycnanthus angolensis (Welw.) Exell,0.387598,10.242548
194,Pycnanthus angolensis (Welw.) Exell,0.387598,10.242998
195,Pycnanthus angolensis (Welw.) Exell,0.387598,10.243447
196,Pycnanthus angolensis (Welw.) Exell,0.387598,10.244796
197,Pycnanthus angolensis (Welw.) Exell,0.387149,10.245246
198,Pycnanthus angolensis (Welw.) Exell,0.387149,10.246145
199,Pycnanthus angolensis (Welw.) Exell,0.387149,10.247494
200,Pycnanthus angolensis (Welw.) Exell,0.387149,10.244347
201,Pycnanthus angolensis (Welw.) Exell,0.387149,10.244796
202,Pycnanthus angolensis (Welw.) Exell,0.386699,10.245246
203,Pycnanthus angolensis (Welw.) Exell,0.386699,10.245696
204,Pycnanthus angolensis (Welw.) Exell,0.386699,10.246595
205,Pycnanthus angolensis (Welw.) Exell,0.386699,10.247944
206,Pycnanthus angolensis (Welw.) Exell,0.386699,10.243897
207,Pycnanthus angolensis (Welw.) Exell,0.386699,10.244347
208,Pycnanthus angolensis (Welw.) Exell,0.386699,10.244796
209,Pycnanthus angolensis (Welw.) Exell,0.386249,10.247494
210,Pycnanthus angolensis (Welw.) Exell,0.386249,10.242998
211,Pycnanthus angolensis (Welw.) Exell,0.386249,10.243447
212,Pycnanthus angolensis (Welw.) Exell,0.386249,10.243897
213,Pycnanthus angolensis (Welw.) Exell,0.386249,10.244347
214,Pycnanthus angolensis (Welw.) Exell,0.386249,10.244796
215,Pycnanthus angolensis (Welw.) Exell,0.3858,10.242098
216,Pycnanthus angolensis (Welw.) Exell,0.3858,10.242548
217,Pycnanthus angolensis (Welw.) Exell,0.3858,10.242998
218,Pycnanthus angolensis (Welw.) Exell,0.3858,10.243447
219,Pycnanthus angolensis (Welw.) Exell,0.38535,10.242098
220,Pycnanthus angolensis (Welw.) Exell,0.38535,10.242548
221,Pycnanthus angolensis (Welw.) Exell,0.38535,10.242998
222,Pycnanthus angolensis (Welw.) Exell,0.38535,10.243447
223,Pycnanthus angolensis (Welw.) Exell,0.38535,10.243897
224,Pycnanthus angolensis (Welw.) Exell,0.38535,10.244347
225,Pycnanthus angolensis (Welw.) Exell,0.3849,10.245696
226,Pycnanthus angolensis (Welw.) Exell,0.3849,10.242098
227,Pycnanthus angolensis (Welw.) Exell,0.3849,10.242548
228,Pycnanthus angolensis (Welw.) Exell,0.3849,10.242998
229,Pycnanthus angolensis (Welw.) Exell,0.3849,10.244347
230,Pycnanthus angolensis (Welw.) Exell,0.384451,10.245246
231,Pycnanthus angolensis (Welw.) Exell,0.384451,10.245696
232,Pycnanthus angolensis (Welw.) Exell,0.384451,10.246145
233,Pycnanthus angolensis (Welw.) Exell,0.384451,10.241649
234,Pycnanthus angolensis (Welw.) Exell,0.384451,10.242098
235,Pycnanthus angolensis (Welw.) Exell,0.384451,10.242548
236,Pycnanthus angolensis (Welw.) Exell,0.384451,10.242998
237,Pycnanthus angolensis (Welw.) Exell,0.384451,10.244796
238,Pycnanthus angolensis (Welw.) Exell,0.384001,10.245246
239,Pycnanthus angolensis (Welw.) Exell,0.384001,10.245696
240,Pycnanthus angolensis (Welw.) Exell,0.384001,10.246145
241,Pycnanthus angolensis (Welw.) Exell,0.384001,10.241649
242,Pycnanthus angolensis (Welw.) Exell,0.384001,10.242098
243,Pycnanthus angolensis (Welw.) Exell,0.384001,10.242548
244,Pycnanthus angolensis (Welw.) Exell,0.384001,10.244347
245,Pycnanthus angolensis (Welw.) Exell,0.383551,10.245246
246,Pycnanthus angolensis (Welw.) Exell,0.383551,10.241199
247,Pycnanthus angolensis (Welw.) Exell,0.383551,10.241649
248,Pycnanthus angolensis (Welw.) Exell,0.383551,10.242998
249,Pycnanthus angolensis (Welw.) Exell,0.383551,10.244347
250,Pycnanthus angolensis (Welw.) Exell,0.383551,10.244796
251,Pycnanthus angolensis (Welw.) Exell,0.383102,10.242098
252,Pycnanthus angolensis (Welw.) Exell,0.383102,10.244796
253,Pycnanthus angolensis (Welw.) Exell,0.382652,10.241649
254,Pycnanthus angolensis (Welw.) Exell,6.731102,2.139382
255,Pycnanthus angolensis (Welw.) Exell,6.72787,2.137687
256,Pycnanthus angolensis (Welw.) Exell,6.734255,2.137287
257,Pycnanthus angolensis (Welw.) Exell,6.730848,2.139138
258,Pycnanthus angolensis (Welw.) Exell,6.744517,2.12994
259,Pycnanthus angolensis (Welw.) Warb.,7.60687,-10.65218
260,Pycnanthus angolensis (Welw.) Warb.,7.60852,-10.65236
262,Pycnanthus angolensis (Welw.) Warb.,-2.59259,11.22912
263,Pycnanthus angolensis (Welw.) Warb.,-2.83124,11.18937
269,Pycnanthus angolensis (Welw.) Warb.,-1.21176,13.204345
